ID Raw,ID,Name Raw,Name,Description Raw,Description,Sort ID Raw,Sort ID,Type Raw,Type,Item Group Raw,Item Group,Text Type Raw,Text Type,Icon Type Raw,Icon Type,Icon,Equip Icon Raw,Equip Icon,Icon Colour Raw,Icon Colour,Add Icon Type Raw,Add Icon Type,Rarity Raw,Rarity,Max Count Raw,Max Count,Palico Max Raw,Palico Max,Enable On Raptor Raw,Enable On Raptor,Sell Price Raw,Sell Price,Buy Price Raw,Buy Price,Fix Raw,Fixed,Shikyu Raw,Shikyu,Eatable Raw,Eatable,Window Raw,Window,Infinit Raw,Infinite,Heal Raw,Heal,Battle Raw,Battle,Special Raw,Special,For money Raw,For Money,Out Box Raw,Out Box,Non Level Shell Raw,Non Level Shell,Column 30,Column 31,Get Rank 1 Raw,Get Rank 2 Raw,Get Rank 1,Get Rank 2,Column 34,Column 64
000001B1,433,F4EB05F0-83EA-43EC-9B2B-1DF3688959B0,Guardian Ebony Scale+,65AAA74E-0079-4473-AC4A-F10A72885E72,"A high-quality Guardian Ebony
Odogaron scale. The flow of
pure energy has strengthened it.",000004E5,1253,00000002,MATERIAL,00000000,INVALID,00000006,TYPE_05,0000002B,ITEM_0042,,00000000,INVALID,00000001,I_WHITE,00000000,INVALID,0000000D,6,0063,99,0063,99,00000000,FALSE,0000067C,"1,660z",000040D8,"16,600z",00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,00000002,00000001,00000001,NORMAL,NORMAL,000001C7,455
000001B2,434,E19BC703-4642-4AA7-9170-3ABC7F1BDF92,Guardian Ebony Sinew+,9637CC3E-3F17-4327-909C-6D2776077C9E,"A large piece of sinew from a
Guardian Ebony Odogaron. Excess
energy has strengthened it greatly.",000004E6,1254,00000002,MATERIAL,00000000,INVALID,00000006,TYPE_05,00000029,ITEM_0040,,00000000,INVALID,00000001,I_WHITE,00000000,INVALID,0000000D,6,0063,99,0063,99,00000000,FALSE,000009BA,"2,490z",00006144,"24,900z",00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,00000002,00000001,00000001,NORMAL,NORMAL,000001C8,456
000001B3,435,E5C7DE83-78C1-4FA1-9788-9A46BA6CEB52,Guardian Ebony Claw+,BFC2B0C8-C6A4-4D1A-A963-D4BA611017E4,"A sharp claw from a Guardian Ebony
Odogaron. Its saw-like form lets it
mercilessly rip apart its prey.",000004E7,1255,00000002,MATERIAL,00000000,INVALID,00000006,TYPE_05,0000002D,ITEM_0044,,00000000,INVALID,00000001,I_WHITE,00000000,INVALID,0000000D,6,0063,99,0063,99,00000000,FALSE,00000BAC,"2,988z",000074B8,"29,880z",00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,00000002,00000001,00000001,NORMAL,NORMAL,00000067,103
000001B4,436,EAB4D608-0C5E-47F3-A584-60411D3A1241,Guardian Ebony Fang+,4E173AB1-0D0F-4442-A940-AFDEC74FE32B,"A sharp Guardian Ebony Odogaron
fang. Shrouded in misfortune,
only the bravest dare touch it.",000004E8,1256,00000002,MATERIAL,00000000,INVALID,00000006,TYPE_05,0000002D,ITEM_0044,,00000000,INVALID,00000001,I_WHITE,00000000,INVALID,0000000D,6,0063,99,0063,99,00000000,FALSE,00000E44,"3,652z",00008EA8,"36,520z",00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,00000002,00000001,00000001,NORMAL,NORMAL,000001C9,457
000001B5,437,3C9CE1BF-8F39-4FCE-A475-E9A874C0B589,Guardian Ebony Gem,E00981B9-B5E5-4844-9B77-B449023CCC18,"A rare jewel that developed within
a Guardian Ebony Odogaron. Said
to hold a strange draconic power.",000004E9,1257,00000002,MATERIAL,00000000,INVALID,00000006,TYPE_05,00000014,ITEM_0019,,00000000,INVALID,00000001,I_WHITE,00000000,INVALID,0000000C,7,0063,99,0063,99,00000000,FALSE,000026E8,"9,960z",00018510,"99,600z",00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,FALSE,01,TRUE,00,FALSE,00,FALSE,00,FALSE,00,00000002,00000003,00000003,SUPER_RARE,SUPER_RARE,000001CA,458
000001B6,438,CEE00EE8-DB61-4EA2-AFEE-02D3D7BB975C,G. Ebony Odogaron Certificate S,D1224A90-A3E7-4BD2-BEAC-21A6E6D4B397,"A Guild certificate awarded to those
who have hunted a Guardian Ebony
Odogaron. Used to make equipment.",000004EA,1258,00000002,MATERIAL,00000000,INVALID,00000006,TYPE_05,0000001E,ITEM_0029,,00000000,INVALID,00000001,I_WHITE,00000000,INVALID,0000000D,6,0063,99,0063,99,00000000,FALSE,0000067C,"1,660z",000040D8,"16,600z",00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,00000002,00000001,00000001,NORMAL,NORMAL,000001CB,459
000001B7,439,997BB43F-4F24-4CDC-B35D-DB44D3D76EDE,Nourishing Extract,F94FE04A-1E34-495E-B46E-C68D82CDBA41,"Can be obtained from some large
monsters. Has the ability to amplify
the effects of certain medicines.",00000063,99,00000000,EXPENDABLE,00000000,INVALID,00000005,TYPE_04,00000049,ITEM_0072,,00000000,INVALID,00000001,I_WHITE,00000000,INVALID,0000000F,4,0014,20,0014,20,00000000,FALSE,0000007A,122z,000004C4,"1,220z",00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,00000002,00000001,00000001,NORMAL,NORMAL,000001CC,460
000001B8,440,3E188794-44EC-4945-AED6-8F137FA1DC1A,Xu Wu Hide,61069738-178E-4123-941A-6A5BC820006E,"The hide of a Xu Wu. Covered in
mucus and uniquely flexible,
it's quite a trial to work with.",000004EB,1259,00000002,MATERIAL,00000000,INVALID,00000006,TYPE_05,0000002C,ITEM_0043,,00000000,INVALID,00000002,I_GRAY,00000000,INVALID,0000000F,4,0063,99,0063,99,00000000,FALSE,00000244,580z,000016A8,"5,800z",00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,00000002,00000001,00000001,NORMAL,NORMAL,000001CD,461
000001B9,441,DB23CE19-B95E-4B6E-8A45-1E70881E0AD8,Golden Corneum,D5CE6B50-0ACF-44E3-874D-5A643E184E73,"The golden corneum of a Xu Wu.
Formed by hardened secretions that
glisten with a disturbing light.",000004EC,1260,00000002,MATERIAL,00000000,INVALID,00000006,TYPE_05,00000026,ITEM_0037,,00000000,INVALID,0000000A,I_YELLOW,00000000,INVALID,0000000F,4,0063,99,0063,99,00000000,FALSE,00000366,870z,000021FC,"8,700z",00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,00000002,00000001,00000001,NORMAL,NORMAL,000001CE,462
000001BA,442,5690CBD1-465C-4810-8E2D-08292CF2DA24,Xu Wu Tentacle,660513CE-F21C-41B3-8A27-E7101AA06F09,"A Xu Wu tentacle. It's flexible
musculature makes it perfect for
weapon and armor crafting.",000004ED,1261,00000002,MATERIAL,00000000,INVALID,00000006,TYPE_05,00000029,ITEM_0040,,00000000,INVALID,00000002,I_GRAY,00000000,INVALID,0000000F,4,0063,99,0063,99,00000000,FALSE,00000488,"1,160z",00002D50,"11,600z",00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,00000002,00000001,00000001,NORMAL,NORMAL,000001CF,463
000001BB,443,936AE8D8-E83C-4087-B276-3438C2E341DC,Xu Wu Claw,A29F8A21-D556-4BCB-857D-5D0B32556593,"A claw from a Xu Wu. Sharp as
a knife and able to pierce prey
without a sound.",000004EE,1262,00000002,MATERIAL,00000000,INVALID,00000006,TYPE_05,0000002D,ITEM_0044,,00000000,INVALID,0000000A,I_YELLOW,00000000,INVALID,0000000F,4,0063,99,0063,99,00000000,FALSE,00000414,"1,044z",000028C8,"10,440z",00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,00000002,00000001,00000001,NORMAL,NORMAL,000001D0,464
000001BC,444,BB4D73DA-88F5-40C5-BB52-584D2647EB3C,Xu Wu Fang,5274F921-A10D-4FAB-B14D-8E8C7F95B324,"A fang from a Xu Wu. Tough
enough to crush any matter
of prey.",000004EF,1263,00000002,MATERIAL,00000000,INVALID,00000006,TYPE_05,0000002D,ITEM_0044,,00000000,INVALID,0000000A,I_YELLOW,00000000,INVALID,0000000F,4,0063,99,0063,99,00000000,FALSE,000004FC,"1,276z",000031D8,"12,760z",00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,00000002,00000001,00000001,NORMAL,NORMAL,000001D1,465
000001BD,445,B7623233-48A3-494A-ADA2-957149A403CE,Xu Wu Cerebrospinal Fluid,F71ABC3B-1CDA-4FD0-BBC5-9CC1BA164335,"Cerebrospinal fluid from a Xu Wu.
A great deal of energy is concealed
within, causing it to glow.",000004F0,1264,00000002,MATERIAL,00000000,INVALID,00000006,TYPE_05,00000049,ITEM_0072,,00000000,INVALID,00000002,I_GRAY,00000000,INVALID,0000000E,5,0063,99,0063,99,00000000,FALSE,00000D98,"3,480z",000087F0,"34,800z",00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,FALSE,01,TRUE,00,FALSE,00,FALSE,00,FALSE,00,00000002,00000002,00000002,RARE,RARE,000001D2,466
000001BE,446,4E372989-047C-4140-87BE-58E26C4D6D01,Xu Wu Certificate,36AC9E2D-E1AA-4F71-A1CB-1A4ACF51659A,"A Guild certificate awarded to
those who have hunted a Xu Wu.
Used to make equipment.",000004F1,1265,00000002,MATERIAL,00000000,INVALID,00000006,TYPE_05,0000001E,ITEM_0029,,00000000,INVALID,00000002,I_GRAY,00000000,INVALID,0000000F,4,0063,99,0063,99,00000000,FALSE,00000244,580z,000016A8,"5,800z",00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,00000002,00000001,00000001,NORMAL,NORMAL,000001D3,467
000001BF,447,5EE33A8F-612C-4D1B-8B61-7A17B971B319,Xu Wu Hide+,605ABB15-D142-4733-B24C-FC18A86564E6,"A high-quality Xu Wu hide.
Tough enough to repel
a Guardian's claws and fangs.",000004F2,1266,00000002,MATERIAL,00000000,INVALID,00000006,TYPE_05,0000002C,ITEM_0043,,00000000,INVALID,00000002,I_GRAY,00000000,INVALID,0000000D,6,0063,99,0063,99,00000000,FALSE,0000071C,"1,820z",00004718,"18,200z",00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,00000002,00000001,00000001,NORMAL,NORMAL,000001D4,468
000001C0,448,2A0DFB74-4132-4033-82F1-E55B81B7978E,Golden Corneum+,A6D0C5A2-F3DF-42CF-B1F9-3A3A45761DD6,"A glittering golden corneum of
a Xu Wu. Further hardened by
its extremely pure secretions.",000004F3,1267,00000002,MATERIAL,00000000,INVALID,00000006,TYPE_05,00000026,ITEM_0037,,00000000,INVALID,0000000A,I_YELLOW,00000000,INVALID,0000000D,6,0063,99,0063,99,00000000,FALSE,00000AAA,"2,730z",00006AA4,"27,300z",00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,00000002,00000001,00000001,NORMAL,NORMAL,000001D5,469
000001C1,449,14EAF9C5-D1A5-47C4-BA67-588F95BB6F98,Xu Wu Tentacle+,3AE22D3A-D06D-41B2-BE0F-FB076AE47105,"A high-quality Xu Wu tentacle.
Continues to squirm while being
processed, displaying its vitality.",000004F4,1268,00000002,MATERIAL,00000000,INVALID,00000006,TYPE_05,00000029,ITEM_0040,,00000000,INVALID,00000002,I_GRAY,00000000,INVALID,0000000D,6,0063,99,0063,99,00000000,FALSE,00000FA4,"4,004z",00009C68,"40,040z",00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,00000002,00000001,00000001,NORMAL,NORMAL,000000F2,242
000001C2,450,DDB72734-F6A5-4E88-9367-5741379CDDC4,Xu Wu Claw+,C9ED24E9-3A33-4AE4-BC6E-4573CD100E4D,"A sharp claw from a Xu Wu. It's
longer and keener, allowing it to
more easily bring down prey.",000004F5,1269,00000002,MATERIAL,00000000,INVALID,00000006,TYPE_05,0000002D,ITEM_0044,,00000000,INVALID,0000000A,I_YELLOW,00000000,INVALID,0000000D,6,0063,99,0063,99,00000000,FALSE,00000CCC,"3,276z",00007FF8,"32,760z",00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,00000002,00000001,00000001,NORMAL,NORMAL,000000F3,243
000001C3,451,E4CF85C9-F9C9-4DEF-BA59-D4B5B7CD7FC2,Xu Wu Fang+,8F1CAB94-33B2-407A-94F6-007B6CBB2583,"A sharp fang from a Xu Wu. Dyed
with the blood of all the prey it has
mercilessly crushed.",000004F6,1270,00000002,MATERIAL,00000000,INVALID,00000006,TYPE_05,0000002D,ITEM_0044,,00000000,INVALID,0000000A,I_YELLOW,00000000,INVALID,0000000D,6,0063,99,0063,99,00000000,FALSE,00000E38,"3,640z",00008E30,"36,400z",00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,00000002,00000001,00000001,NORMAL,NORMAL,00000217,535
000001C4,452,348DDE58-1263-49AF-B624-F5D02F684036,Xu Wu Umbragem,113C05D1-6C94-49BC-A6FD-36379251ABD2,"A rare jewel developed within
a Xu Wu's body. Harbors a deep
and impenetrable darkness.",000004F7,1271,00000002,MATERIAL,00000000,INVALID,00000006,TYPE_05,00000014,ITEM_0019,,00000000,INVALID,00000002,I_GRAY,00000000,INVALID,0000000C,7,0063,99,0063,99,00000000,FALSE,00002AA8,"10,920z",0001AA90,"109,200z",00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,FALSE,01,TRUE,00,FALSE,00,FALSE,00,FALSE,00,00000002,00000003,00000003,SUPER_RARE,SUPER_RARE,00000054,84
000001C6,454,D4708544-D498-45AE-8E89-ED62C7E4AA50,Guardian Scale,2CA084FD-8C02-4467-908C-1FCC505DC264,"Contains an unknown substance.
It has lost any color it previously
had and possesses unique properties.",00000414,1044,00000002,MATERIAL,00000000,INVALID,00000006,TYPE_05,0000002B,ITEM_0042,,00000000,INVALID,00000001,I_WHITE,00000000,INVALID,0000000F,4,0063,99,0063,99,00000000,FALSE,000001F4,500z,00001388,"5,000z",00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,00000002,00000001,00000001,NORMAL,NORMAL,0000008D,141
000001C7,455,431B15E8-AFF9-4514-BAFF-1FDA6287B4B8,Guardian Scale+,8E897A14-EC50-4C09-952E-D8D8A85CB075,"A high-quality Guardian scale.
Sparkles like snow, as if it had
always been pure white.",00000415,1045,00000002,MATERIAL,00000000,INVALID,00000006,TYPE_05,0000002B,ITEM_0042,,00000000,INVALID,00000001,I_WHITE,00000000,INVALID,0000000D,6,0063,99,0063,99,00000000,FALSE,000005DC,"1,500z",00003A98,"15,000z",00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,00000002,00000001,00000001,NORMAL,NORMAL,00000212,530
000001C8,456,8928ABF3-5DC1-4F5F-BDB6-66DE0C86DC84,Arkveld Tail,92C249F0-1782-4BBA-A8B6-75798FF5F58D,"The tail of an Arkveld. Highly prized
for the thick muscle hidden
beneath its skin and hair.",00000539,1337,00000002,MATERIAL,00000000,INVALID,00000006,TYPE_05,0000002F,ITEM_0046,,00000000,INVALID,00000001,I_WHITE,00000000,INVALID,0000000D,6,0063,99,0063,99,00000000,FALSE,00001770,"6,000z",0000EA60,"60,000z",00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,00000002,00000001,00000001,NORMAL,NORMAL,00000213,531
000001C9,457,B7767066-6A17-4682-BE94-C1B1A60DF1C1,Large Dung Pod,17DFE549-2BF3-4AC0-87D8-AD6928E71F1E,"Slinger ammo that releases a
strong odor on impact, causing
any surrounding monsters to flee.",00000050,80,00000000,EXPENDABLE,00000000,INVALID,00000002,TYPE_01,0000003E,ITEM_0061,,00000000,INVALID,00000008,I_BROWN,00000001,GREAT,00000010,3,000A,10,000A,10,00000001,TRUE,00000028,40z,000000F0,240z,00,FALSE,00,FALSE,00,FALSE,01,TRUE,00,FALSE,00,FALSE,01,TRUE,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,00000002,00000000,00000000,NONE,NONE,00000214,532
000001CA,458,7259F7B8-C7D7-446D-9B45-606B77B98939,EZ Large Dung Pod,C122B4F2-7D37-495A-A7B6-0057FD44BC49,"Releases a foul odor over a wide
area on impact. Returned after
quest completion.",00000202,514,00000000,EXPENDABLE,00000000,INVALID,00000003,TYPE_02,0000003E,ITEM_0061,,00000000,INVALID,00000008,I_BROWN,00000001,GREAT,00000010,3,000A,10,000A,10,00000001,TRUE,00000000,0z,00000000,0z,00,FALSE,01,TRUE,00,FALSE,01,TRUE,00,FALSE,00,FALSE,01,TRUE,00,FALSE,00,FALSE,01,TRUE,00,FALSE,00,00000002,00000000,00000000,NONE,NONE,00000215,533
000001CB,459,F8DAC003-7B69-4AF1-B0DE-4F7287749CC0,Arkveld Scale+,4E067863-0562-45F6-B75D-24B882B3DAEC,"A high-quality Arkveld scale.
Despite being incredibly dense
and hard, the edges chip easily.",00000534,1332,00000002,MATERIAL,00000000,INVALID,00000006,TYPE_05,0000002B,ITEM_0042,,00000000,INVALID,00000001,I_WHITE,00000000,INVALID,0000000D,6,0063,99,0063,99,00000000,FALSE,00000BB8,"3,000z",00007530,"30,000z",00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,00000002,00000001,00000001,NORMAL,NORMAL,00000216,534
000001CC,460,F32E0759-A08C-4326-B89C-81CB4402FB26,Arkveld Armorplate,87986834-EB4A-43F2-9C80-58B774B4BD95,"A durable Arkveld carapace.
Named for how its scales
overlap like plate armor.",00000535,1333,00000002,MATERIAL,00000000,INVALID,00000006,TYPE_05,0000002E,ITEM_0045,,00000000,INVALID,00000001,I_WHITE,00000000,INVALID,0000000D,6,0063,99,0063,99,00000000,FALSE,00001194,"4,500z",0000AFC8,"45,000z",00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,00000002,00000001,00000001,NORMAL,NORMAL,00000218,536
000001CE,462,87C3A925-E991-429D-BC5C-BCC58155D961,White Arkveld Pelt,DF5F2924-C6EC-4E52-B97E-37925F17DFA1,"A white Arkveld pelt. Strong,
naturally twining strands create
extra protection against attacks.",00000536,1334,00000002,MATERIAL,00000000,INVALID,00000006,TYPE_05,0000002C,ITEM_0043,,00000000,INVALID,00000001,I_WHITE,00000000,INVALID,0000000D,6,0063,99,0063,99,00000000,FALSE,00001518,"5,400z",0000D2F0,"54,000z",00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,00000002,00000001,00000001,NORMAL,NORMAL,00000219,537
000001CF,463,097C44C3-568C-4F51-B764-5406DCB1C31D,Arkveld Calloushell,94A21C9E-3EA4-4C9E-B325-4DE414B36D50,"A linked Arkveld carapace that
is connected by flexible sinew,
allowing it to move like a chain.",00000537,1335,00000002,MATERIAL,00000000,INVALID,00000006,TYPE_05,00000030,ITEM_0047,,00000000,INVALID,00000001,I_WHITE,00000000,INVALID,0000000D,6,0063,99,0063,99,00000000,FALSE,00001770,"6,000z",0000EA60,"60,000z",00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,00000002,00000001,00000001,NORMAL,NORMAL,000000C2,194
000001D0,464,B5F50C67-9281-48B1-BC8F-E96E90D5D6C7,Arkveld Horn+,94F69F3A-B0D8-4B38-B62D-B3BD172A1118,"A sharp, pointed Arkveld horn.
So menacing, its mere sight dispirits
any who must stand against it.",00000538,1336,00000002,MATERIAL,00000000,INVALID,00000006,TYPE_05,0000002D,ITEM_0044,,00000000,INVALID,00000001,I_WHITE,00000000,INVALID,0000000D,6,0063,99,0063,99,00000000,FALSE,000019C8,"6,600z",000101D0,"66,000z",00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,00000002,00000001,00000001,NORMAL,NORMAL,000000C3,195
000001D1,465,50ADF259-3E7A-491F-96BD-CCF8AF37D95E,Arkveld Gem,C60BAAD2-18DE-4E81-8BD6-FE6E95F6C2D5,"A mysterious gem that formed
inside an Arkveld. Its pulsating
white light seems to absorb life.",0000053A,1338,00000002,MATERIAL,00000000,INVALID,00000006,TYPE_05,00000014,ITEM_0019,,00000000,INVALID,00000001,I_WHITE,00000000,INVALID,0000000C,7,0063,99,0063,99,00000000,FALSE,00004650,"18,000z",0002BF20,"180,000z",00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,FALSE,01,TRUE,00,FALSE,00,FALSE,00,FALSE,00,00000002,00000003,00000003,SUPER_RARE,SUPER_RARE,000000C4,196
000001D2,466,50DF7279-5DD6-4990-AFF8-3A687342ECDC,Arkveld Certificate S,2C64950C-AF7E-4F4C-8473-45EEA558460D,"A Guild certificate awarded to
those who have hunted an Arkveld.
Used to make equipment.",0000053B,1339,00000002,MATERIAL,00000000,INVALID,00000006,TYPE_05,0000001E,ITEM_0029,,00000000,INVALID,00000001,I_WHITE,00000000,INVALID,0000000D,6,0063,99,0063,99,00000000,FALSE,00000BB8,"3,000z",00007530,"30,000z",00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,00000002,00000001,00000001,NORMAL,NORMAL,000002E5,741
000001D3,467,B95E7DF2-2921-4821-B202-B2241E0AD533,Heavy Blunt Pod,7EB89034-4478-4832-8C7C-96D8A4621350,"Slinger ammo that inflicts
massive blunt damage where
it lands.",000002E3,739,00000000,EXPENDABLE,00000000,INVALID,00000002,TYPE_01,0000003E,ITEM_0061,,00000000,INVALID,00000009,I_IVORY,00000001,GREAT,00000011,2,0002,2,0002,2,00000001,TRUE,00000000,0z,00000000,0z,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,FALSE,01,TRUE,00,FALSE,00,00000002,00000000,00000000,NONE,NONE,000002E6,742
000001D4,468,98340DEE-BBEB-43A7-8B62-B4DFB74C58B9,Heavy Slicing Pod,4CC3F207-C7F7-441A-A806-EFF435B399E9,"Slinger ammo that inflicts
massive severing damage where
it lands.",000002E4,740,00000000,EXPENDABLE,00000000,INVALID,00000002,TYPE_01,0000003E,ITEM_0061,,00000000,INVALID,00000001,I_WHITE,00000001,GREAT,00000011,2,0002,2,0002,2,00000001,TRUE,00000000,0z,00000000,0z,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,FALSE,01,TRUE,00,FALSE,00,00000002,00000000,00000000,NONE,NONE,0000025F,607
000001D5,469,75CEF786-3E98-4040-A943-C15EBCB7B4CA,Heavy Explosion Pod,87A0DB32-A3A2-4B20-9E70-0A40B8EA172D,"Slinger ammo that explodes on
impact, causing massive damage.",000002E5,741,00000000,EXPENDABLE,00000000,INVALID,00000002,TYPE_01,0000003E,ITEM_0061,,00000000,INVALID,00000007,I_ORANGE,00000001,GREAT,00000011,2,0002,2,0002,2,00000001,TRUE,00000000,0z,00000000,0z,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,FALSE,01,TRUE,00,FALSE,00,00000002,00000000,00000000,NONE,NONE,00000260,608
000001D6,470,BFCD82EC-ADB0-45B1-86CF-73F5EE9442CB,Basic Material,A4CBB0C9-022B-4915-B3DD-CC9800F96F81,"Assorted materials from target
monster obtained as bonus rewards.",0000138E,5006,00000001,TOOL,00000000,INVALID,00000000,INVALID,00000001,ITEM_0000,,00000000,INVALID,00000001,I_WHITE,00000000,INVALID,0000000F,4,0001,1,0001,1,00000000,FALSE,00000000,0z,00000000,0z,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,FALSE,01,TRUE,00,FALSE,00,00000002,00000000,00000000,NONE,NONE,000002DE,734
000001D7,471,C5EB5C17-C0FF-4725-9456-C7FDBC03A9E8,Valuable Material,8EFF7B55-B429-4315-9251-89838B9561C6,"Valuable materials from target
monster obtained as bonus rewards.",0000138F,5007,00000001,TOOL,00000000,INVALID,00000000,INVALID,00000001,ITEM_0000,,00000000,INVALID,00000007,I_ORANGE,00000001,GREAT,0000000E,5,0001,1,0001,1,00000000,FALSE,00000000,0z,00000000,0z,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,FALSE,01,TRUE,00,FALSE,00,00000002,00000000,00000000,NONE,NONE,000000C1,193
000001D8,472,1DC1258D-2856-4A58-81A8-9B231549D428,Drearisite Scraps,76CE0BAA-8BCF-4F51-88D5-F28480D8202A,"Metal scraps manufactured in
Azuz. Can be used as a material
once smelted.",00000DAF,3503,00000002,MATERIAL,00000000,INVALID,00000006,TYPE_05,00000026,ITEM_0037,,00000000,INVALID,00000002,I_GRAY,00000000,INVALID,0000000D,6,0063,99,0063,99,00000000,FALSE,000000C8,200z,000007D0,"2,000z",00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,00000002,00000000,00000000,NONE,NONE,000000A1,161
