Index Raw,Index,Data Value Raw,Data Value,Series Raw,Series,Type Raw,Type,Name Raw,Name,Description Raw,Description,Defense Raw,Defense,Fire Res Raw,Fire Res,Water Res Raw,Water Res,Thunder Res Raw,Thunder Res,Ice Res Raw,Ice Res,Dragon Res Raw,Dragon Res,Slot 1 Raw,Slot 1,Slot 2 Raw,Slot 2,Slot 3 Raw,Slot 3,Series Skill Raw,Group Skill Raw,Skill 1 Raw,Skill 2 Raw,Skill 3 Raw,Skill 4 Raw,Skill 5 Raw,Series Skill Level Raw,Group Skill Level Raw,Skill Level 1 Raw,Skill Level 2 Raw,Skill Level 3 Raw,Skill Level 4 Raw,Skill Level 5 Raw,Series Skill,Group Skill,Skill 1,Skill Level 1,Skill 2,Skill Level 2,Skill 3,Skill Level 3
0000016B,363,00000189,393,E5F4D820,Gravios β,00000004,LEG,D7B1750D-A094-4E90-A6E1-30054E694C6C,Gravios Greaves β,D286CF05-FEDB-446D-82D3-7C8F6E6FE3D7,"Greaves made from Gravios
parts. Tightly fastened to
protect like a castle gate.",00000034,52,00000004,4,FFFFFFFD,-3,00000001,1,00000000,0,FFFFFFFE,-2,00000002,2,00000002,2,00000000,0,E71211A0,9CC70680,DBAB9E00,BD27BF80,00000000,00000000,00000000,00000001,00000001,00000001,00000001,00000000,00000000,00000000,Gravios's Protection,Scale Layering,Tremor Resistance,1,Recovery Speed,1,,
0000016C,364,0000018A,394,5C89A400,Guardian Ebony α,00000000,HELM,05C39BA6-E19F-43E9-B556-9A72EFB6915C,G. Ebony Helm α,C991ED8E-5711-4336-8F7B-C2813F225FBB,"Head armor made from Guardian
Ebony Odogaron spoils. To don it
is to be seized by unspeakable
cravings.",00000030,48,FFFFFFFE,-2,FFFFFFFD,-3,FFFFFFFE,-2,FFFFFFFE,-2,00000004,4,00000000,0,00000000,0,00000000,0,36BA1640,B22A8380,21BA7280,0B7D15C0,00000000,00000000,00000000,00000001,00000001,00000002,00000001,00000000,00000000,00000000,Ebony Odogaron's Power,Guardian's Pulse,Burst,2,Earplugs,1,,
0000016D,365,0000018B,395,5C89A400,Guardian Ebony α,00000001,BODY,D19DCC0B-E3B6-4A5F-89D3-EF606F8204DC,G. Ebony Mail α,9639DA94-D7D1-4C84-9F5B-F59789A8919A,"Chest armor made from Guardian
Ebony Odogaron spoils. It
instills a new vitality and
sense of purpose.",00000030,48,FFFFFFFE,-2,FFFFFFFD,-3,FFFFFFFE,-2,FFFFFFFE,-2,00000004,4,00000002,2,00000000,0,00000000,0,36BA1640,B22A8380,0B7D15C0,73AE9380,00000000,00000000,00000000,00000001,00000001,00000001,00000002,00000000,00000000,00000000,Ebony Odogaron's Power,Guardian's Pulse,Earplugs,1,Bleeding Resistance,2,,
0000016E,366,0000018C,396,5C89A400,Guardian Ebony α,00000002,ARM,ED06AE5F-A81E-46CA-9C6A-F112D6C456B1,G. Ebony Braces α,F470BF64-4056-4D39-91FE-AF75B56E9D27,"Armguards made from Guardian
Ebony Odogaron spoils. They
agitate the wearer unless in
constant motion.",00000030,48,FFFFFFFE,-2,FFFFFFFD,-3,FFFFFFFE,-2,FFFFFFFE,-2,00000004,4,00000000,0,00000000,0,00000000,0,36BA1640,B22A8380,21BA7280,50462980,00000000,00000000,00000000,00000001,00000001,00000002,00000001,00000000,00000000,00000000,Ebony Odogaron's Power,Guardian's Pulse,Burst,2,Divine Blessing,1,,
0000016F,367,0000018D,397,5C89A400,Guardian Ebony α,00000003,WAIST,DA4B1C53-1B6A-4D75-BE4A-49BB8DCEC636,G. Ebony Coil α,B86BD612-719A-4B36-B5D6-F30CEE314597,"Waistgear made from Guardian
Ebony Odogaron spoils. The
white areas self-repair
when damaged.",00000030,48,FFFFFFFE,-2,FFFFFFFD,-3,FFFFFFFE,-2,FFFFFFFE,-2,00000004,4,00000002,2,00000000,0,00000000,0,36BA1640,B22A8380,21BA7280,73AE9380,00000000,00000000,00000000,00000001,00000001,00000001,00000001,00000000,00000000,00000000,Ebony Odogaron's Power,Guardian's Pulse,Burst,1,Bleeding Resistance,1,,
00000170,368,0000018E,398,5C89A400,Guardian Ebony α,00000004,LEG,5118A906-5B88-4588-9A14-6F858AB6D682,G. Ebony Greaves α,C35CB4C3-F91E-41B8-BFA9-BA26F74DDED1,"Leg armor made from Guardian
Ebony Odogaron spoils. Produces
a faint white aura when worn.",00000030,48,FFFFFFFE,-2,FFFFFFFD,-3,FFFFFFFE,-2,FFFFFFFE,-2,00000004,4,00000002,2,00000000,0,00000000,0,36BA1640,B22A8380,0B7D15C0,50462980,00000000,00000000,00000000,00000001,00000001,00000001,00000002,00000000,00000000,00000000,Ebony Odogaron's Power,Guardian's Pulse,Earplugs,1,Divine Blessing,2,,
00000171,369,0000018F,399,076C0D18,Guardian Ebony β,00000000,HELM,E29A20B8-31D8-49E7-9381-CDCF56A1677A,G. Ebony Helm β,78580822-AF06-41F0-BC2A-4EA3F4EB8C77,"Head armor made from Guardian
Ebony Odogaron spoils. To don it
is to be seized by unspeakable
cravings.",00000030,48,FFFFFFFE,-2,FFFFFFFD,-3,FFFFFFFE,-2,FFFFFFFE,-2,00000004,4,00000002,2,00000000,0,00000000,0,36BA1640,8651EA80,21BA7280,00000000,00000000,00000000,00000000,00000001,00000001,00000002,00000000,00000000,00000000,00000000,Ebony Odogaron's Power,Guardian's Protection,Burst,2,,,,
00000172,370,00000190,400,076C0D18,Guardian Ebony β,00000001,BODY,830DA9B3-8C06-43C9-8EEC-7FEBA28EADA8,G. Ebony Mail β,CDD01BE8-B904-4C66-8F72-4E7719C3AFB9,"Chest armor made from Guardian
Ebony Odogaron spoils. It
instills a new vitality and
sense of purpose.",00000030,48,FFFFFFFE,-2,FFFFFFFD,-3,FFFFFFFE,-2,FFFFFFFE,-2,00000004,4,00000002,2,00000002,2,00000000,0,36BA1640,8651EA80,0B7D15C0,00000000,00000000,00000000,00000000,00000001,00000001,00000001,00000000,00000000,00000000,00000000,Ebony Odogaron's Power,Guardian's Protection,Earplugs,1,,,,
00000173,371,00000191,401,076C0D18,Guardian Ebony β,00000002,ARM,D6B50ADC-4961-41E1-ACFE-B2F5CBBA6B06,G. Ebony Braces β,96BAFFB7-27C7-4142-B301-E467AE71E35C,"Armguards made from Guardian
Ebony Odogaron spoils. They
agitate the wearer unless in
constant motion.",00000030,48,FFFFFFFE,-2,FFFFFFFD,-3,FFFFFFFE,-2,FFFFFFFE,-2,00000004,4,00000002,2,00000001,1,00000000,0,36BA1640,8651EA80,21BA7280,50462980,00000000,00000000,00000000,00000001,00000001,00000001,00000001,00000000,00000000,00000000,Ebony Odogaron's Power,Guardian's Protection,Burst,1,Divine Blessing,1,,
00000174,372,00000192,402,076C0D18,Guardian Ebony β,00000003,WAIST,39F1AF84-ADD7-479D-A813-C89E55437959,G. Ebony Coil β,562D55FE-D934-41EA-92C8-CF4767DB2998,"Waistgear made from Guardian
Ebony Odogaron spoils. The
white areas self-repair
when damaged.",00000030,48,FFFFFFFE,-2,FFFFFFFD,-3,FFFFFFFE,-2,FFFFFFFE,-2,00000004,4,00000002,2,00000001,1,00000000,0,36BA1640,8651EA80,21BA7280,00000000,00000000,00000000,00000000,00000001,00000001,00000001,00000000,00000000,00000000,00000000,Ebony Odogaron's Power,Guardian's Protection,Burst,1,,,,
00000175,373,00000193,403,076C0D18,Guardian Ebony β,00000004,LEG,3F9B86EF-87EF-4594-9D42-9D447C2A9FD0,G. Ebony Greaves β,8B387C38-A94E-4E34-BD5E-8D289F0A5940,"Leg armor made from Guardian
Ebony Odogaron spoils. Produces
a faint white aura when worn.",00000030,48,FFFFFFFE,-2,FFFFFFFD,-3,FFFFFFFE,-2,FFFFFFFE,-2,00000004,4,00000002,2,00000001,1,00000000,0,36BA1640,8651EA80,0B7D15C0,50462980,00000000,00000000,00000000,00000001,00000001,00000001,00000001,00000000,00000000,00000000,Ebony Odogaron's Power,Guardian's Protection,Earplugs,1,Divine Blessing,1,,
00000176,374,00000194,404,697ADD80,Rathalos α,00000000,HELM,A60CEA60-ED9D-4A31-97F5-E2D0FF076233,Rathalos Helm α,53B88D75-7907-4293-B0C1-7F1EF2386D99,"Head armor crafted from
Rathalos parts. Equivalent
to a king's crown with
unparalleled defense.",00000030,48,00000003,3,00000001,1,FFFFFFFE,-2,00000001,1,FFFFFFFD,-3,00000001,1,00000001,1,00000000,0,FFC80F48,58AAF300,089F5840,9B4DED80,00000000,00000000,00000000,00000001,00000001,00000002,00000001,00000000,00000000,00000000,Rathalos's Flare,Scaling Prowess,Evade Window,2,Constitution,1,,
00000177,375,00000195,405,697ADD80,Rathalos α,00000001,BODY,086C86D2-8189-419A-8411-F715477547FD,Rathalos Mail α,1E4EBC1D-758D-4716-891B-DBFF7AE9D69C,"Chest armor made of Rathalos
parts. Carved from the King
of the Skies, it boasts
overwhelming defense.",00000030,48,00000003,3,00000001,1,FFFFFFFE,-2,00000001,1,FFFFFFFD,-3,00000001,1,00000000,0,00000000,0,FFC80F48,58AAF300,4608B500,9B4DED80,00000000,00000000,00000000,00000001,00000001,00000002,00000001,00000000,00000000,00000000,Rathalos's Flare,Scaling Prowess,Adrenaline Rush,2,Constitution,1,,
00000178,376,00000196,406,697ADD80,Rathalos α,00000002,ARM,3BF958C0-1CFB-4FDF-BBA6-E5F3B95E71B0,Rathalos Vambraces α,094B048C-8CB0-4099-BF0D-EFFE072F34B6,"Crafted from Rathalos parts.
These armguards deliver
sundering blows with the power
of the King of the Skies.",00000030,48,00000003,3,00000001,1,FFFFFFFE,-2,00000001,1,FFFFFFFD,-3,00000001,1,00000001,1,00000000,0,FFC80F48,58AAF300,9B4DED80,089F5840,00000000,00000000,00000000,00000001,00000001,00000002,00000001,00000000,00000000,00000000,Rathalos's Flare,Scaling Prowess,Constitution,2,Evade Window,1,,
00000179,377,00000197,407,697ADD80,Rathalos α,00000003,WAIST,07CE1BAC-C850-451D-8F69-56F51123C678,Rathalos Coil α,0163D4CE-04CB-48CA-A913-07518514E3F0,"Crafted from Rathalos parts, this
waistgear has the wearer appear
as if they were a wyvern
themself.",00000030,48,00000003,3,00000001,1,FFFFFFFE,-2,00000001,1,FFFFFFFD,-3,00000000,0,00000000,0,00000000,0,FFC80F48,58AAF300,4608B500,089F5840,00000000,00000000,00000000,00000001,00000001,00000002,00000001,00000000,00000000,00000000,Rathalos's Flare,Scaling Prowess,Adrenaline Rush,2,Evade Window,1,,
0000017A,378,00000198,408,697ADD80,Rathalos α,00000004,LEG,9B9BB3E8-1F73-4591-8B59-B5F1BE367196,Rathalos Greaves α,3F30D2F4-8277-42F2-99C7-171DA96DEE96,"Sturdy and supple, this Rathalos
leg armor makes one as nimble
as a fire wyvern mounting the
skies.",00000030,48,00000003,3,00000001,1,FFFFFFFE,-2,00000001,1,FFFFFFFD,-3,00000002,2,00000000,0,00000000,0,FFC80F48,58AAF300,089F5840,4608B500,00000000,00000000,00000000,00000001,00000001,00000002,00000001,00000000,00000000,00000000,Rathalos's Flare,Scaling Prowess,Evade Window,2,Adrenaline Rush,1,,
0000017B,379,00000199,409,91818A00,Rathalos β,00000000,HELM,BB69A859-9CBD-46A8-ABA2-5A1C1E1AA843,Rathalos Helm β,903182D4-FD26-4973-ADB3-089F9429C696,"Head armor crafted from
Rathalos parts. Equivalent
to a king's crown with
unparalleled defense.",00000030,48,00000003,3,00000001,1,FFFFFFFE,-2,00000001,1,FFFFFFFD,-3,00000002,2,00000002,2,00000000,0,FFC80F48,9CC70680,089F5840,9B4DED80,00000000,00000000,00000000,00000001,00000001,00000001,00000001,00000000,00000000,00000000,Rathalos's Flare,Scale Layering,Evade Window,1,Constitution,1,,
0000017C,380,0000019A,410,91818A00,Rathalos β,00000001,BODY,B742479E-E5D0-41DC-BF94-76F4783B67CC,Rathalos Mail β,0FCA3DEC-3F69-45E1-913E-F1A6BE096B2D,"Chest armor made of Rathalos
parts. Carved from the King
of the Skies, it boasts
overwhelming defense.",00000030,48,00000003,3,00000001,1,FFFFFFFE,-2,00000001,1,FFFFFFFD,-3,00000001,1,00000001,1,00000000,0,FFC80F48,9CC70680,4608B500,00000000,00000000,00000000,00000000,00000001,00000001,00000002,00000000,00000000,00000000,00000000,Rathalos's Flare,Scale Layering,Adrenaline Rush,2,,,,
0000017D,381,0000019B,411,91818A00,Rathalos β,00000002,ARM,3ED4E0E1-5F5D-4A65-9FF6-5DA93E3C845E,Rathalos Vambraces β,B93209F3-1EE0-4B15-8A1E-5A2651D13160,"Crafted from Rathalos parts.
These armguards deliver
sundering blows with the power
of the King of the Skies.",00000030,48,00000003,3,00000001,1,FFFFFFFE,-2,00000001,1,FFFFFFFD,-3,00000002,2,00000001,1,00000001,1,FFC80F48,9CC70680,9B4DED80,00000000,00000000,00000000,00000000,00000001,00000001,00000002,00000000,00000000,00000000,00000000,Rathalos's Flare,Scale Layering,Constitution,2,,,,
0000017E,382,0000019C,412,91818A00,Rathalos β,00000003,WAIST,236F9CD6-AB89-4F69-9F4B-1983651D7FED,Rathalos Coil β,2654CF4F-3C8E-4ADF-8908-FE8A1D8ABD55,"Crafted from Rathalos parts, this
waistgear has the wearer appear
as if they were a wyvern
themself.",00000030,48,00000003,3,00000001,1,FFFFFFFE,-2,00000001,1,FFFFFFFD,-3,00000002,2,00000000,0,00000000,0,FFC80F48,9CC70680,4608B500,00000000,00000000,00000000,00000000,00000001,00000001,00000002,00000000,00000000,00000000,00000000,Rathalos's Flare,Scale Layering,Adrenaline Rush,2,,,,
0000017F,383,0000019D,413,91818A00,Rathalos β,00000004,LEG,1C8741A5-1C6E-4E1E-BA97-1D5B61440F06,Rathalos Greaves β,45B27B24-B100-4B90-85DE-002C896C442F,"Sturdy and supple, this Rathalos
leg armor makes one as nimble
as a fire wyvern mounting the
skies.",00000030,48,00000003,3,00000001,1,FFFFFFFE,-2,00000001,1,FFFFFFFD,-3,00000002,2,00000002,2,00000001,1,FFC80F48,9CC70680,089F5840,00000000,00000000,00000000,00000000,00000001,00000001,00000002,00000000,00000000,00000000,00000000,Rathalos's Flare,Scale Layering,Evade Window,2,,,,
00000180,384,0000019E,414,D087B780,Xu Wu α,00000000,HELM,3A154F02-9C45-49AE-AB24-7DD6153ADC89,Xu Wu Helm α,8AB4F64B-1371-4264-BDBE-2D8300848F03,"Concealing Xu Wu head armor.
Fitting attire for hunters who
dwell in darkness.",00000030,48,00000001,1,00000001,1,00000001,1,FFFFFFFD,-3,00000002,2,00000001,1,00000000,0,00000000,0,A87F1680,9DBAE680,4608B500,F5C29690,00000000,00000000,00000000,00000001,00000001,00000002,00000001,00000000,00000000,00000000,Xu Wu's Vigor,Flexible Leathercraft,Adrenaline Rush,2,Ambush,1,,
00000181,385,0000019F,415,D087B780,Xu Wu α,00000001,BODY,36A9F6C1-A75C-4766-A859-61D0A31D9754,Xu Wu Mail α,41CEA2AA-2881-4097-AFD2-D1878518A275,"Xu Wu chest armor. The long
scarf can be used as protective
gear and multi-purpose rope.",00000030,48,00000001,1,00000001,1,00000001,1,FFFFFFFD,-3,00000002,2,00000000,0,00000000,0,00000000,0,A87F1680,9DBAE680,19316180,F5C29690,00000000,00000000,00000000,00000001,00000001,00000003,00000001,00000000,00000000,00000000,Xu Wu's Vigor,Flexible Leathercraft,Heroics,3,Ambush,1,,
00000182,386,000001A0,416,D087B780,Xu Wu α,00000002,ARM,6D8FA0DC-5933-4805-9C6D-73C27AD426C7,Xu Wu Vambraces α,1D1662DB-A1C2-4965-B1B2-472FF23FF4D3,"Xu Wu armguards. The clever
design gives the wearer's fingers
a nimble edge even in the dark.",00000030,48,00000001,1,00000001,1,00000001,1,FFFFFFFD,-3,00000002,2,00000002,2,00000001,1,00000000,0,A87F1680,9DBAE680,0B7D15C0,00000000,00000000,00000000,00000000,00000001,00000001,00000002,00000000,00000000,00000000,00000000,Xu Wu's Vigor,Flexible Leathercraft,Earplugs,2,,,,
00000183,387,000001A1,417,D087B780,Xu Wu α,00000003,WAIST,A8A72A59-CFB5-4A56-8F15-4EB59C8A82C1,Xu Wu Coil α,A4B93BD8-C32E-480E-A1AB-F079359853B6,"Slinky Xu Wu waistgear. The
uniquely textured leather
moves silent as a whisper.",00000030,48,00000001,1,00000001,1,00000001,1,FFFFFFFD,-3,00000002,2,00000002,2,00000000,0,00000000,0,A87F1680,9DBAE680,0B7D15C0,19316180,00000000,00000000,00000000,00000001,00000001,00000001,00000002,00000000,00000000,00000000,Xu Wu's Vigor,Flexible Leathercraft,Earplugs,1,Heroics,2,,
00000184,388,000001A2,418,D087B780,Xu Wu α,00000004,LEG,5DCB64C7-5F19-496A-AF0A-7004027F42FF,Xu Wu Greaves α,0E8A1637-278A-498A-A1E4-F328D47EADFC,"Xu Wu leg armor. Meticulously
crafted to allow the wearer to
slink silently through the dark.",00000030,48,00000001,1,00000001,1,00000001,1,FFFFFFFD,-3,00000002,2,00000002,2,00000001,1,00000000,0,A87F1680,9DBAE680,4608B500,F5C29690,00000000,00000000,00000000,00000001,00000001,00000001,00000001,00000000,00000000,00000000,Xu Wu's Vigor,Flexible Leathercraft,Adrenaline Rush,1,Ambush,1,,
00000185,389,000001A3,419,6CEB8780,Xu Wu β,00000000,HELM,8C4EADE7-D925-4718-AC6D-369BBEB8966E,Xu Wu Helm β,9BC66AC2-AB57-4779-8217-54BC32B6DAED,"Concealing Xu Wu head armor.
Fitting attire for hunters who
dwell in darkness.",00000030,48,00000001,1,00000001,1,00000001,1,FFFFFFFD,-3,00000002,2,00000002,2,00000001,1,00000000,0,A87F1680,1AE8EE00,4608B500,00000000,00000000,00000000,00000000,00000001,00000001,00000002,00000000,00000000,00000000,00000000,Xu Wu's Vigor,Buttery Leathercraft,Adrenaline Rush,2,,,,
00000186,390,000001A4,420,6CEB8780,Xu Wu β,00000001,BODY,7E786546-1994-4378-A663-95565410CF8C,Xu Wu Mail β,6F5B5E65-BA8E-417E-927D-7357C3987804,"Xu Wu chest armor. The long
scarf can be used as protective
gear and multi-purpose rope.",00000030,48,00000001,1,00000001,1,00000001,1,FFFFFFFD,-3,00000002,2,00000001,1,00000001,1,00000000,0,A87F1680,1AE8EE00,19316180,00000000,00000000,00000000,00000000,00000001,00000001,00000003,00000000,00000000,00000000,00000000,Xu Wu's Vigor,Buttery Leathercraft,Heroics,3,,,,
00000187,391,000001A5,421,6CEB8780,Xu Wu β,00000002,ARM,9191AD17-EE48-4085-AE2C-1E4FB4B8FC94,Xu Wu Vambraces β,997FD9E1-0265-4F47-BDE1-7DEB6C50DB5E,"Xu Wu armguards. The clever
design gives the wearer's fingers
a nimble edge even in the dark.",00000030,48,00000001,1,00000001,1,00000001,1,FFFFFFFD,-3,00000002,2,00000002,2,00000002,2,00000001,1,A87F1680,1AE8EE00,0B7D15C0,00000000,00000000,00000000,00000000,00000001,00000001,00000001,00000000,00000000,00000000,00000000,Xu Wu's Vigor,Buttery Leathercraft,Earplugs,1,,,,
00000188,392,000001A6,422,6CEB8780,Xu Wu β,00000003,WAIST,4D0152F4-256D-442D-81D9-0BB99FAF7E51,Xu Wu Coil β,C9FC1FB5-7418-44B0-A947-D0961F53AC07,"Slinky Xu Wu waistgear. The
uniquely textured leather
moves silent as a whisper.",00000030,48,00000001,1,00000001,1,00000001,1,FFFFFFFD,-3,00000002,2,00000002,2,00000001,1,00000001,1,A87F1680,1AE8EE00,0B7D15C0,19316180,00000000,00000000,00000000,00000001,00000001,00000001,00000001,00000000,00000000,00000000,Xu Wu's Vigor,Buttery Leathercraft,Earplugs,1,Heroics,1,,
00000189,393,000001A7,423,6CEB8780,Xu Wu β,00000004,LEG,C5F8BD88-02B3-415E-8C9A-908184ABAD21,Xu Wu Greaves β,7996918D-77E6-43F6-BA68-C33DBEBCB803,"Xu Wu leg armor. Meticulously
crafted to allow the wearer to
slink silently through the dark.",00000030,48,00000001,1,00000001,1,00000001,1,FFFFFFFD,-3,00000002,2,00000002,2,00000002,2,00000001,1,A87F1680,1AE8EE00,4608B500,00000000,00000000,00000000,00000000,00000001,00000001,00000001,00000000,00000000,00000000,00000000,Xu Wu's Vigor,Buttery Leathercraft,Adrenaline Rush,1,,,,
0000018A,394,000001A8,424,ABADF280,Dober α,00000000,HELM,266ACB99-CE66-4997-A13A-4439CA33AE34,Dober Helm α,9618BD5F-5DB6-4B65-9ECB-F080DBA05F09,"Head armor fashioned from
obsidian bone of unknown
provenance. It resembles
an all-powerful monster.",00000038,56,FFFFFFFE,-2,00000000,0,FFFFFFFF,-1,FFFFFFFF,-1,00000004,4,00000003,3,00000000,0,00000000,0,00000000,00000000,9B4DED80,ED31F720,00000000,00000000,00000000,00000000,00000000,00000001,00000001,00000000,00000000,00000000,,,Constitution,1,Stamina Surge,1,,
0000018B,395,000001A9,425,ABADF280,Dober α,00000001,BODY,3FDF47FC-7E39-43EB-8F41-8972A0E985F6,Dober Mail α,EE1C4837-C478-494A-9A6C-22A51F43110B,"Chest armor fashioned from
obsidian bone of unknown
provenance. It resembles
an all-powerful monster.",00000038,56,FFFFFFFE,-2,00000000,0,FFFFFFFF,-1,FFFFFFFF,-1,00000004,4,00000003,3,00000002,2,00000000,0,00000000,00000000,9B4DED80,D7508FC0,00000000,00000000,00000000,00000000,00000000,00000001,00000001,00000000,00000000,00000000,,,Constitution,1,Marathon Runner,1,,
0000018C,396,000001AA,426,ABADF280,Dober α,00000002,ARM,48160E51-488C-421B-BDB1-8B509080C5DE,Dober Vambraces α,0DFB7ED0-665C-40AC-818E-8469908EDA0D,"Armguards made of unknown
black bones, which surely
belonged to a mighty beast.",00000038,56,FFFFFFFE,-2,00000000,0,FFFFFFFF,-1,FFFFFFFF,-1,00000004,4,00000003,3,00000000,0,00000000,0,00000000,00000000,9B4DED80,ED31F720,00000000,00000000,00000000,00000000,00000000,00000001,00000002,00000000,00000000,00000000,,,Constitution,1,Stamina Surge,2,,
0000018D,397,000001AB,427,ABADF280,Dober α,00000003,WAIST,F3C950B2-A827-4120-9251-7593ECBB7D76,Dober Coil α,2E2B3E6F-8607-4293-8525-990E79C872C1,"Waistgear made of unknown
black bones, perhaps from an
ancient dragon king.",00000038,56,FFFFFFFE,-2,00000000,0,FFFFFFFF,-1,FFFFFFFF,-1,00000004,4,00000003,3,00000001,1,00000000,0,00000000,00000000,9B4DED80,D7508FC0,00000000,00000000,00000000,00000000,00000000,00000001,00000002,00000000,00000000,00000000,,,Constitution,1,Marathon Runner,2,,
0000018E,398,000001AC,428,ABADF280,Dober α,00000004,LEG,60B16DEC-BDA1-47C8-8225-8FB7854C4AB5,Dober Greaves α,FB437AF5-B8D3-42DF-B3C2-971F2476A99B,"Leg armor fashioned from
obsidian bone of unknown
provenance. It resembles
an all-powerful monster.",00000038,56,FFFFFFFE,-2,00000000,0,FFFFFFFF,-1,FFFFFFFF,-1,00000004,4,00000002,2,00000002,2,00000000,0,00000000,00000000,9B4DED80,E34E1EE0,00000000,00000000,00000000,00000000,00000000,00000001,00000002,00000000,00000000,00000000,,,Constitution,1,Mushroomancer,2,,
0000018F,399,000001B2,434,716ECE80,Damascus α,00000000,HELM,5466ED9C-973E-4338-8BFE-F356C7C24614,Damascus Helm α,206563A7-620C-462A-B3D5-8B52E59ED52D,"A steel helmet of precious origin
and rare manufacture that is said
to lead the wearer to glory.",00000038,56,00000004,4,FFFFFFFE,-2,00000000,0,00000000,0,00000000,0,00000003,3,00000001,1,00000000,0,00000000,00000000,355173C0,50462980,00000000,00000000,00000000,00000000,00000000,00000001,00000002,00000000,00000000,00000000,,,Wide-Range,1,Divine Blessing,2,,
00000190,400,000001B3,435,716ECE80,Damascus α,00000001,BODY,45C11858-48C7-4B4A-9E49-4B15AC7A8AAC,Damascus Mail α,553FD8B0-33B6-48EE-95F2-2891E79B51F7,"Steel chest armor capable of
stopping a thousand arrows as
it leads the wearer to glory.",00000038,56,00000004,4,FFFFFFFE,-2,00000000,0,00000000,0,00000000,0,00000002,2,00000002,2,00000000,0,00000000,00000000,355173C0,B6595880,00000000,00000000,00000000,00000000,00000000,00000001,00000002,00000000,00000000,00000000,,,Wide-Range,1,Recovery Up,2,,
00000191,401,000001B4,436,716ECE80,Damascus α,00000002,ARM,1EB1C94E-4C3F-4193-AB62-1992388F7035,Damascus Vambraces α,EC9E0E37-55FA-4E82-86BE-B7E352F21A25,"Steel armor said to lead
its wearer to glory. Once
thought to be mythical.",00000038,56,00000004,4,FFFFFFFE,-2,00000000,0,00000000,0,00000000,0,00000003,3,00000001,1,00000000,0,00000000,00000000,355173C0,50462980,00000000,00000000,00000000,00000000,00000000,00000001,00000001,00000000,00000000,00000000,,,Wide-Range,1,Divine Blessing,1,,
00000192,402,000001B5,437,716ECE80,Damascus α,00000003,WAIST,FF6195FC-4BA1-4028-9C05-1A3638DC026C,Damascus Coil α,5BC32BCC-9996-4F9A-8785-54603811630C,"Steel waistgear said to lead
its wearer to glory. Rarely
glimpsed in a lifetime.",00000038,56,00000004,4,FFFFFFFE,-2,00000000,0,00000000,0,00000000,0,00000003,3,00000002,2,00000000,0,00000000,00000000,355173C0,B6595880,00000000,00000000,00000000,00000000,00000000,00000001,00000001,00000000,00000000,00000000,,,Wide-Range,1,Recovery Up,1,,
