Monster ID,Monster,Data ID,Reward Type ID,Reward Type,Parts Index,Rank,Item ID,Item,Number,Probability
EM5102_00_0,Leaflugger Ant,400,RW003,Endemic Life Catch,-1,HIGH,3,Mega Potion,1,100%
EM5102_00_0,Leaflugger Ant,900,RW010,???,-1,HIGH,5,Max Potion,1,100%
EM5102_00_0,Leaflugger Ant,910,RW013,???,-1,HIGH,5,Max Potion,1,100%
EM5302_00_0,Whetfish,400,RW003,Endemic Life Catch,-1,LOW,271,Whetfish Fin,3,70%
EM5302_00_0,Whetfish,401,RW003,Endemic Life Catch,-1,LOW,271,Whetfish Fin,5,30%
EM5302_00_0,Whetfish,900,RW010,???,-1,LOW,684,Whetfish Fin+,1,70%
EM5302_00_0,Whetfish,901,RW010,???,-1,LOW,684,Whetfish Fin+,2,30%
EM5302_00_0,Whetfish,400,RW003,Endemic Life Catch,-1,HIGH,271,Whetfish Fin,3,70%
EM5302_00_0,Whetfish,401,RW003,Endemic Life Catch,-1,HIGH,271,Whetfish Fin,5,30%
EM5302_00_0,Whetfish,900,RW010,???,-1,HIGH,684,Whetfish Fin+,1,70%
EM5302_00_0,Whetfish,901,RW010,???,-1,HIGH,684,Whetfish Fin+,2,30%
EM5303_00_0,Sushifish,400,RW003,Endemic Life Catch,-1,LOW,272,Sushifish Scale,3,70%
EM5303_00_0,Sushifish,401,RW003,Endemic Life Catch,-1,LOW,272,Sushifish Scale,5,30%
EM5303_00_0,Sushifish,900,RW010,???,-1,LOW,685,Great Sushifish Scale,1,70%
EM5303_00_0,Sushifish,901,RW010,???,-1,LOW,685,Great Sushifish Scale,3,30%
EM5303_00_0,Sushifish,400,RW003,Endemic Life Catch,-1,HIGH,272,Sushifish Scale,3,70%
EM5303_00_0,Sushifish,401,RW003,Endemic Life Catch,-1,HIGH,272,Sushifish Scale,5,30%
EM5303_00_0,Sushifish,900,RW010,???,-1,HIGH,685,Great Sushifish Scale,1,70%
EM5303_00_0,Sushifish,901,RW010,???,-1,HIGH,685,Great Sushifish Scale,3,30%
EM5304_00_0,Gastronome Tuna,100,RW003,Endemic Life Catch,-1,LOW,271,Whetfish Fin,3,20%
EM5304_00_0,Gastronome Tuna,101,RW003,Endemic Life Catch,-1,LOW,272,Sushifish Scale,3,20%
EM5304_00_0,Gastronome Tuna,102,RW003,Endemic Life Catch,-1,LOW,474,Ancient Wyvern Coin,2,10%
EM5304_00_0,Gastronome Tuna,103,RW003,Endemic Life Catch,-1,LOW,228,Truffle Du Conga,2,10%
EM5304_00_0,Gastronome Tuna,104,RW003,Endemic Life Catch,-1,LOW,240,Fine Scarlet Amber,1,10%
EM5304_00_0,Gastronome Tuna,105,RW003,Endemic Life Catch,-1,LOW,244,Sparkly Treasure,1,10%
EM5304_00_0,Gastronome Tuna,106,RW003,Endemic Life Catch,-1,LOW,263,Royal Sea Pot,1,10%
EM5304_00_0,Gastronome Tuna,107,RW003,Endemic Life Catch,-1,LOW,265,Chaliceweed,1,10%
EM5304_00_0,Gastronome Tuna,100,RW003,Endemic Life Catch,-1,HIGH,271,Whetfish Fin,3,20%
EM5304_00_0,Gastronome Tuna,101,RW003,Endemic Life Catch,-1,HIGH,272,Sushifish Scale,3,20%
EM5304_00_0,Gastronome Tuna,102,RW003,Endemic Life Catch,-1,HIGH,474,Ancient Wyvern Coin,2,10%
EM5304_00_0,Gastronome Tuna,103,RW003,Endemic Life Catch,-1,HIGH,228,Truffle Du Conga,2,10%
EM5304_00_0,Gastronome Tuna,104,RW003,Endemic Life Catch,-1,HIGH,240,Fine Scarlet Amber,1,10%
EM5304_00_0,Gastronome Tuna,105,RW003,Endemic Life Catch,-1,HIGH,244,Sparkly Treasure,1,10%
EM5304_00_0,Gastronome Tuna,106,RW003,Endemic Life Catch,-1,HIGH,263,Royal Sea Pot,1,10%
EM5304_00_0,Gastronome Tuna,107,RW003,Endemic Life Catch,-1,HIGH,265,Chaliceweed,1,10%
EM5305_00_0,Gajau,100,RW003,Endemic Life Catch,-1,LOW,614,Gajau Hide,1,100%
EM5305_00_0,Gajau,100,RW003,Endemic Life Catch,-1,HIGH,614,Gajau Hide,1,100%
EM5306_00_0,Goldenfry,100,RW003,Endemic Life Catch,-1,LOW,643,Gilded Scale,1,70%
EM5306_00_0,Goldenfry,101,RW003,Endemic Life Catch,-1,LOW,643,Gilded Scale,3,30%
EM5306_00_0,Goldenfry,100,RW003,Endemic Life Catch,-1,HIGH,643,Gilded Scale,1,70%
EM5306_00_0,Goldenfry,101,RW003,Endemic Life Catch,-1,HIGH,643,Gilded Scale,3,30%
EM5307_00_0,Goldenfish,100,RW003,Endemic Life Catch,-1,LOW,644,Golden Scale,1,70%
EM5307_00_0,Goldenfish,101,RW003,Endemic Life Catch,-1,LOW,644,Golden Scale,3,30%
EM5307_00_0,Goldenfish,100,RW003,Endemic Life Catch,-1,HIGH,644,Golden Scale,1,70%
EM5307_00_0,Goldenfish,101,RW003,Endemic Life Catch,-1,HIGH,644,Golden Scale,3,30%
EM5308_00_0,Platinumfish,100,RW003,Endemic Life Catch,-1,LOW,645,Platinum Scale,1,70%
EM5308_00_0,Platinumfish,101,RW003,Endemic Life Catch,-1,LOW,645,Platinum Scale,3,30%
EM5308_00_0,Platinumfish,100,RW003,Endemic Life Catch,-1,HIGH,645,Platinum Scale,1,70%
EM5308_00_0,Platinumfish,101,RW003,Endemic Life Catch,-1,HIGH,645,Platinum Scale,3,30%
EM5309_00_0,Burst Arowana,100,RW003,Endemic Life Catch,-1,LOW,641,Burst Arowana Scale,3,70%
EM5309_00_0,Burst Arowana,101,RW003,Endemic Life Catch,-1,LOW,641,Burst Arowana Scale,5,30%
EM5309_00_0,Burst Arowana,100,RW003,Endemic Life Catch,-1,HIGH,641,Burst Arowana Scale,3,70%
EM5309_00_0,Burst Arowana,101,RW003,Endemic Life Catch,-1,HIGH,641,Burst Arowana Scale,5,30%
EM5310_00_0,Bomb Arowana,100,RW003,Endemic Life Catch,-1,LOW,642,Bomb Arowana Scale,3,70%
EM5310_00_0,Bomb Arowana,101,RW003,Endemic Life Catch,-1,LOW,642,Bomb Arowana Scale,5,30%
EM5310_00_0,Bomb Arowana,100,RW003,Endemic Life Catch,-1,HIGH,642,Bomb Arowana Scale,3,70%
EM5310_00_0,Bomb Arowana,101,RW003,Endemic Life Catch,-1,HIGH,642,Bomb Arowana Scale,5,30%
EM5311_00_0,Gunpowderfish,100,RW003,Endemic Life Catch,-1,LOW,640,Gunpowderfish Scale,3,70%
EM5311_00_0,Gunpowderfish,101,RW003,Endemic Life Catch,-1,LOW,640,Gunpowderfish Scale,5,30%
EM5311_00_0,Gunpowderfish,100,RW003,Endemic Life Catch,-1,HIGH,640,Gunpowderfish Scale,3,70%
EM5311_00_0,Gunpowderfish,101,RW003,Endemic Life Catch,-1,HIGH,640,Gunpowderfish Scale,5,30%
EM5312_00_0,Speartuna,100,RW003,Endemic Life Catch,-1,LOW,615,Speartuna Fin,1,100%
EM5312_00_0,Speartuna,100,RW003,Endemic Life Catch,-1,HIGH,615,Speartuna Fin,1,100%
